  ▲ Next.js 14.2.28
  - Local:        http://localhost:3000
  - Environments: .env
  - Experiments (use with caution):
 GET /api/companies 200 in 22ms
 GET /api/companies 200 in 34ms
 GET /api/companies 200 in 25ms
 GET /api/companies 200 in 23ms
 GET /api/companies 200 in 24ms
 GET /api/companies 200 in 23ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 35ms
 GET /api/companies 200 in 35ms
 GET /api/companies 200 in 27ms
 GET /api/companies 200 in 24ms
 GET /api/companies 200 in 75ms
 GET /api/companies 200 in 30ms
 GET /api/companies 200 in 31ms
 GET /api/companies 200 in 20ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 20ms
 GET /api/companies 200 in 17ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 17ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 25ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 24ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 23ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 20ms
 GET /api/companies 200 in 22ms
 GET /api/companies 200 in 22ms
 GET /api/companies 200 in 26ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 22ms
 GET /api/companies 200 in 23ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 20ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 25ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 18ms
 GET /api/companies 200 in 21ms
 GET /api/questions 200 in 30ms
 ✓ Compiled in 588ms (1751 modules)
 GET /comprehensive 200 in 58ms
 GET /api/auth/me 401 in 105ms
 GET /api/auth/me 401 in 37ms
 GET /api/companies 200 in 208ms
 GET /api/categories 200 in 184ms
 GET /api/questions? 200 in 193ms
 GET /api/companies 200 in 41ms
 GET /api/categories 200 in 59ms
 GET /api/questions? 200 in 78ms
 GET /api/companies 200 in 134ms
 GET /api/companies 200 in 192ms
 GET /api/companies 200 in 61ms
 GET /api/companies 200 in 51ms
 GET /api/categories 200 in 21ms
 GET /api/questions?critical=true 200 in 23ms
 GET /api/questions?critical=true 200 in 22ms
 ✓ Compiled /critical in 378ms (858 modules)
 GET /critical 200 in 501ms
 GET /api/auth/me 401 in 41ms
 GET /api/auth/me 401 in 40ms
 GET /api/companies 200 in 164ms
 GET /api/questions?critical=true&company=meta 200 in 142ms
 GET /api/companies 200 in 29ms
 GET /api/questions?critical=true&company=meta 200 in 31ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 64ms
 GET /api/companies 200 in 35ms
 GET /api/companies 200 in 93ms
 ✓ Compiled in 783ms (1762 modules)
 GET /comprehensive 200 in 78ms
 GET /api/auth/me 401 in 145ms
 ✓ Compiled /api/categories in 252ms (858 modules)
 GET /api/auth/me 401 in 949ms
 GET /api/companies 200 in 1065ms
 GET /api/questions? 200 in 1079ms
 GET /api/categories 200 in 1119ms
 GET /api/companies 200 in 27ms
 GET /api/questions? 200 in 39ms
 GET /api/categories 200 in 30ms
 GET /api/companies 200 in 30ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 22ms
 GET /api/questions?company=meta 200 in 20ms
 GET /comprehensive?company=meta 200 in 77ms
 GET /api/auth/me 401 in 57ms
 GET /api/companies 200 in 106ms
 GET /api/categories 200 in 43ms
 GET /api/questions? 200 in 49ms
 GET /api/auth/me 401 in 22ms
 GET /api/categories 200 in 42ms
 GET /api/companies 200 in 43ms
 GET /api/questions? 200 in 49ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 21ms
 GET /api/companies 200 in 120ms
 GET /api/companies 200 in 79ms
 GET /api/questions?company=meta 200 in 100ms
 ✓ Compiled in 718ms (1764 modules)
 GET /comprehensive?company=meta 200 in 59ms
 GET /api/auth/me 401 in 130ms
 GET /api/auth/me 401 in 233ms
 GET /api/companies 200 in 8861ms
 GET /api/categories 200 in 8849ms
 GET /api/questions?company=meta 200 in 8850ms
 GET /api/companies 200 in 842ms
 GET /api/categories 200 in 910ms
 GET /api/questions?company=meta 200 in 912ms
 GET /api/companies 200 in 129ms
 GET /api/companies 200 in 24ms
 GET /api/companies 200 in 19ms
 GET /api/companies 200 in 16ms
